OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
1,1930/11/13 15:00:00+00,Kent,1,1,0,0
2,1966/02/12 15:00:00+00,Anne Arundel,1,1,0,0
3,1966/02/15 15:00:00+00,Anne Arundel,1,2,0,0
4,2019/12/26 15:00:00+00,Frederick,1,1,0,0
5,2020/01/01 15:00:00+00,Howard,1,1,0,0
6,2020/01/01 15:00:00+00,Unknown,2,2,0,0
7,2020/01/01 15:00:00+00,Worcester,2,2,0,0
8,2020/01/03 15:00:00+00,Montgomery,1,1,0,0
9,2020/01/05 15:00:00+00,Allegany,1,1,0,0
10,2020/01/06 15:00:00+00,Montgomery,1,2,0,0
11,2020/01/17 15:00:00+00,Montgomery,1,3,0,0
12,2020/01/21 15:00:00+00,Unknown,1,3,0,0
13,2020/01/22 15:00:00+00,Frederick,1,2,0,0
14,2020/01/23 15:00:00+00,Unknown,1,4,0,0
15,2020/01/25 15:00:00+00,Talbot,1,1,0,0
16,2020/01/26 15:00:00+00,Anne Arundel,1,3,0,0
17,2020/01/27 15:00:00+00,Anne Arundel,1,4,0,0
18,2020/01/27 15:00:00+00,Montgomery,1,4,0,0
19,2020/01/28 15:00:00+00,Baltimore,1,1,0,0
20,2020/01/30 15:00:00+00,Caroline,1,1,0,0
21,2020/01/31 15:00:00+00,Montgomery,1,5,0,0
22,2020/02/01 15:00:00+00,Washington,1,1,0,0
23,2020/02/02 15:00:00+00,Allegany,0,1,0,0
24,2020/02/03 15:00:00+00,Baltimore City,1,1,0,0
25,2020/02/04 15:00:00+00,Montgomery,0,5,1,1
26,2020/02/07 15:00:00+00,Unknown,1,5,0,0
27,2020/02/11 15:00:00+00,Anne Arundel,1,5,0,0
28,2020/02/12 15:00:00+00,Prince George's,1,1,0,0
29,2020/02/19 15:00:00+00,Unknown,0,5,1,1
30,2020/02/20 15:00:00+00,Anne Arundel,1,6,0,0
31,2020/02/23 15:00:00+00,Unknown,1,6,0,1
32,2020/04/01 15:00:00+00,Montgomery,1,6,0,1
33,2020/05/01 15:00:00+00,Montgomery,0,6,0,1
34,2020/08/14 15:00:00+00,Frederick,1,3,0,0
35,2020/08/14 15:00:00+00,Montgomery,1,7,0,1
36,2020/08/21 15:00:00+00,Frederick,1,4,0,0
37,2020/08/27 15:00:00+00,Frederick,1,5,0,0
38,2020/08/31 15:00:00+00,Frederick,1,6,0,0
39,2020/09/01 15:00:00+00,Cecil,1,1,0,0
40,2020/09/03 15:00:00+00,Prince George's,1,2,0,0
41,2020/09/04 15:00:00+00,Anne Arundel,1,7,0,0
42,2020/09/04 15:00:00+00,Baltimore,1,2,0,0
43,2020/09/05 15:00:00+00,Baltimore,1,3,0,0
44,2020/09/13 15:00:00+00,Anne Arundel,1,8,0,0
45,2020/09/15 15:00:00+00,Frederick,0,6,1,1
46,2020/09/16 15:00:00+00,Montgomery,0,7,1,2
47,2020/09/23 15:00:00+00,Frederick,0,6,1,2
48,2020/09/24 15:00:00+00,Frederick,0,6,1,3
49,2020/09/29 15:00:00+00,Frederick,0,6,1,4
50,2020/10/01 15:00:00+00,Baltimore,0,3,1,1
51,2020/10/01 15:00:00+00,Cecil,0,1,1,1
52,2020/10/03 15:00:00+00,Anne Arundel,0,8,1,1
53,2020/10/06 15:00:00+00,Baltimore,0,3,1,2
54,2020/10/07 15:00:00+00,Anne Arundel,0,8,1,2
55,2020/10/12 15:00:00+00,Montgomery,1,8,0,2
56,2020/10/16 15:00:00+00,Frederick,1,7,0,4
57,2020/10/17 15:00:00+00,Montgomery,1,9,0,2
58,2020/10/20 15:00:00+00,Garrett,1,1,0,0
59,2020/11/01 15:00:00+00,Wicomico,1,1,0,0
60,2020/11/04 15:00:00+00,Frederick,1,8,0,4
61,2020/11/06 15:00:00+00,Montgomery,1,10,0,2
62,2020/11/07 15:00:00+00,Anne Arundel,1,9,0,2
63,2020/12/01 15:00:00+00,Baltimore,1,4,0,2
64,2020/12/01 15:00:00+00,Carroll,1,1,0,0
65,2020/12/01 15:00:00+00,Frederick,1,9,0,4
66,2020/12/01 15:00:00+00,Montgomery,2,12,1,3
67,2020/12/01 15:00:00+00,Somerset,1,1,0,0
68,2020/12/01 15:00:00+00,Wicomico,1,2,0,0
69,2020/12/04 15:00:00+00,Baltimore,1,5,0,2
70,2020/12/11 15:00:00+00,Montgomery,1,13,0,3
71,2020/12/11 15:00:00+00,Unknown,1,7,0,1
72,2020/12/14 15:00:00+00,Anne Arundel,1,10,0,2
73,2020/12/14 15:00:00+00,Montgomery,1,14,0,3
74,2020/12/15 15:00:00+00,Baltimore,1,6,0,2
75,2020/12/15 15:00:00+00,Baltimore City,3,4,0,0
76,2020/12/15 15:00:00+00,Frederick,2,11,0,4
77,2020/12/15 15:00:00+00,Montgomery,1,15,0,3
78,2020/12/16 15:00:00+00,Anne Arundel,53,63,0,2
79,2020/12/16 15:00:00+00,Baltimore,121,127,0,2
80,2020/12/16 15:00:00+00,Baltimore City,163,167,0,0
81,2020/12/16 15:00:00+00,Calvert,1,1,0,0
82,2020/12/16 15:00:00+00,Caroline,2,3,0,0
83,2020/12/16 15:00:00+00,Carroll,5,6,0,0
84,2020/12/16 15:00:00+00,Cecil,3,4,0,1
85,2020/12/16 15:00:00+00,Charles,6,6,0,0
86,2020/12/16 15:00:00+00,Dorchester,5,5,0,0
87,2020/12/16 15:00:00+00,Frederick,1,12,0,4
88,2020/12/16 15:00:00+00,Harford,51,51,0,0
89,2020/12/16 15:00:00+00,Howard,54,55,0,0
90,2020/12/16 15:00:00+00,Montgomery,23,38,0,3
91,2020/12/16 15:00:00+00,Prince George's,12,14,0,0
92,2020/12/16 15:00:00+00,Queen Anne's,4,4,0,0
93,2020/12/16 15:00:00+00,St. Mary's,2,2,0,0
94,2020/12/16 15:00:00+00,Talbot,6,7,0,0
95,2020/12/16 15:00:00+00,Unknown,20,27,0,1
96,2020/12/16 15:00:00+00,Washington,3,4,0,0
97,2020/12/16 15:00:00+00,Wicomico,1,3,0,0
98,2020/12/17 15:00:00+00,Anne Arundel,98,161,0,2
99,2020/12/17 15:00:00+00,Baltimore,189,316,0,2
100,2020/12/17 15:00:00+00,Baltimore City,232,399,0,0
101,2020/12/17 15:00:00+00,Calvert,3,4,0,0
102,2020/12/17 15:00:00+00,Caroline,5,8,0,0
103,2020/12/17 15:00:00+00,Carroll,16,22,0,0
104,2020/12/17 15:00:00+00,Cecil,3,7,0,1
105,2020/12/17 15:00:00+00,Charles,11,17,0,0
106,2020/12/17 15:00:00+00,Dorchester,7,12,0,0
107,2020/12/17 15:00:00+00,Frederick,21,33,0,4
108,2020/12/17 15:00:00+00,Harford,65,116,0,0
109,2020/12/17 15:00:00+00,Howard,108,163,0,0
110,2020/12/17 15:00:00+00,Kent,5,6,0,0
111,2020/12/17 15:00:00+00,Montgomery,65,103,0,3
112,2020/12/17 15:00:00+00,Prince George's,14,28,0,0
113,2020/12/17 15:00:00+00,Queen Anne's,9,13,0,0
114,2020/12/17 15:00:00+00,Somerset,8,9,0,0
115,2020/12/17 15:00:00+00,St. Mary's,1,3,0,0
116,2020/12/17 15:00:00+00,Talbot,12,19,0,0
117,2020/12/17 15:00:00+00,Unknown,59,86,0,1
118,2020/12/17 15:00:00+00,Washington,4,8,0,0
119,2020/12/17 15:00:00+00,Wicomico,77,80,0,0
120,2020/12/17 15:00:00+00,Worcester,28,30,0,0
121,2020/12/18 15:00:00+00,Allegany,4,5,0,0
122,2020/12/18 15:00:00+00,Anne Arundel,167,328,0,2
123,2020/12/18 15:00:00+00,Baltimore,441,757,0,2
124,2020/12/18 15:00:00+00,Baltimore City,360,759,0,0
125,2020/12/18 15:00:00+00,Calvert,11,15,0,0
126,2020/12/18 15:00:00+00,Caroline,3,11,0,0
127,2020/12/18 15:00:00+00,Carroll,77,99,0,0
128,2020/12/18 15:00:00+00,Cecil,6,13,0,1
129,2020/12/18 15:00:00+00,Charles,17,34,0,0
130,2020/12/18 15:00:00+00,Dorchester,8,20,0,0
131,2020/12/18 15:00:00+00,Frederick,133,166,0,4
132,2020/12/18 15:00:00+00,Harford,127,243,0,0
133,2020/12/18 15:00:00+00,Howard,235,398,0,0
134,2020/12/18 15:00:00+00,Kent,1,7,0,0
135,2020/12/18 15:00:00+00,Montgomery,304,407,0,3
136,2020/12/18 15:00:00+00,Prince George's,50,78,0,0
137,2020/12/18 15:00:00+00,Queen Anne's,18,31,0,0
138,2020/12/18 15:00:00+00,Somerset,33,42,0,0
139,2020/12/18 15:00:00+00,St. Mary's,25,28,0,0
140,2020/12/18 15:00:00+00,Talbot,14,33,0,0
141,2020/12/18 15:00:00+00,Unknown,257,343,0,1
142,2020/12/18 15:00:00+00,Washington,70,78,0,0
143,2020/12/18 15:00:00+00,Wicomico,323,403,0,0
144,2020/12/18 15:00:00+00,Worcester,158,188,0,0
145,2020/12/19 15:00:00+00,Anne Arundel,41,369,0,2
146,2020/12/19 15:00:00+00,Baltimore,135,892,0,2
147,2020/12/19 15:00:00+00,Baltimore City,82,841,0,0
148,2020/12/19 15:00:00+00,Calvert,1,16,0,0
149,2020/12/19 15:00:00+00,Carroll,13,112,0,0
150,2020/12/19 15:00:00+00,Cecil,2,15,0,1
151,2020/12/19 15:00:00+00,Dorchester,1,21,0,0
152,2020/12/19 15:00:00+00,Frederick,7,173,0,4
153,2020/12/19 15:00:00+00,Harford,38,281,0,0
154,2020/12/19 15:00:00+00,Howard,89,487,0,0
155,2020/12/19 15:00:00+00,Kent,1,8,0,0
156,2020/12/19 15:00:00+00,Montgomery,145,552,0,3
157,2020/12/19 15:00:00+00,Prince George's,18,96,0,0
158,2020/12/19 15:00:00+00,Queen Anne's,2,33,0,0
159,2020/12/19 15:00:00+00,Somerset,9,51,0,0
160,2020/12/19 15:00:00+00,Talbot,2,35,0,0
161,2020/12/19 15:00:00+00,Unknown,82,425,0,1
162,2020/12/19 15:00:00+00,Wicomico,131,534,0,0
163,2020/12/19 15:00:00+00,Worcester,42,230,0,0
164,2020/12/20 15:00:00+00,Allegany,1,6,0,0
165,2020/12/20 15:00:00+00,Anne Arundel,5,374,0,2
166,2020/12/20 15:00:00+00,Baltimore,64,956,0,2
167,2020/12/20 15:00:00+00,Baltimore City,40,881,0,0
168,2020/12/20 15:00:00+00,Calvert,1,17,0,0
169,2020/12/20 15:00:00+00,Carroll,3,115,0,0
170,2020/12/20 15:00:00+00,Cecil,2,17,0,1
171,2020/12/20 15:00:00+00,Frederick,10,183,0,4
172,2020/12/20 15:00:00+00,Harford,22,303,0,0
173,2020/12/20 15:00:00+00,Howard,12,499,0,0
174,2020/12/20 15:00:00+00,Montgomery,81,633,0,3
175,2020/12/20 15:00:00+00,Prince George's,11,107,0,0
176,2020/12/20 15:00:00+00,Unknown,20,445,0,1
177,2020/12/20 15:00:00+00,Wicomico,1,535,0,0
178,2020/12/21 15:00:00+00,Allegany,23,29,0,0
179,2020/12/21 15:00:00+00,Anne Arundel,282,656,0,2
180,2020/12/21 15:00:00+00,Baltimore,576,1532,0,2
181,2020/12/21 15:00:00+00,Baltimore City,512,1393,0,0
182,2020/12/21 15:00:00+00,Calvert,15,32,0,0
183,2020/12/21 15:00:00+00,Caroline,5,16,0,0
184,2020/12/21 15:00:00+00,Carroll,123,238,0,0
185,2020/12/21 15:00:00+00,Cecil,23,40,0,1
186,2020/12/21 15:00:00+00,Charles,39,73,0,0
187,2020/12/21 15:00:00+00,Dorchester,11,32,0,0
188,2020/12/21 15:00:00+00,Frederick,217,400,0,4
189,2020/12/21 15:00:00+00,Garrett,1,2,0,0
190,2020/12/21 15:00:00+00,Harford,282,585,0,0
191,2020/12/21 15:00:00+00,Howard,342,841,0,0
192,2020/12/21 15:00:00+00,Kent,10,18,0,0
193,2020/12/21 15:00:00+00,Montgomery,441,1074,0,3
194,2020/12/21 15:00:00+00,Prince George's,167,274,0,0
195,2020/12/21 15:00:00+00,Queen Anne's,24,57,0,0
196,2020/12/21 15:00:00+00,Somerset,1,52,0,0
197,2020/12/21 15:00:00+00,St. Mary's,48,76,0,0
198,2020/12/21 15:00:00+00,Talbot,16,51,0,0
199,2020/12/21 15:00:00+00,Unknown,296,741,0,1
200,2020/12/21 15:00:00+00,Washington,162,240,0,0
201,2020/12/21 15:00:00+00,Wicomico,24,559,0,0
202,2020/12/21 15:00:00+00,Worcester,54,284,0,0
203,2020/12/22 15:00:00+00,Allegany,54,83,0,0
204,2020/12/22 15:00:00+00,Anne Arundel,411,1067,0,2
205,2020/12/22 15:00:00+00,Baltimore,1024,2556,0,2
206,2020/12/22 15:00:00+00,Baltimore City,560,1953,0,0
207,2020/12/22 15:00:00+00,Calvert,26,58,0,0
208,2020/12/22 15:00:00+00,Caroline,16,32,0,0
209,2020/12/22 15:00:00+00,Carroll,265,503,0,0
210,2020/12/22 15:00:00+00,Cecil,90,130,0,1
211,2020/12/22 15:00:00+00,Charles,49,122,0,0
212,2020/12/22 15:00:00+00,Dorchester,19,51,0,0
213,2020/12/22 15:00:00+00,Frederick,327,727,0,4
214,2020/12/22 15:00:00+00,Garrett,1,3,0,0
215,2020/12/22 15:00:00+00,Harford,270,855,0,0
216,2020/12/22 15:00:00+00,Howard,436,1277,0,0
217,2020/12/22 15:00:00+00,Kent,12,30,0,0
218,2020/12/22 15:00:00+00,Montgomery,1022,2096,0,3
219,2020/12/22 15:00:00+00,Prince George's,542,816,0,0
220,2020/12/22 15:00:00+00,Queen Anne's,109,166,0,0
221,2020/12/22 15:00:00+00,Somerset,7,59,0,0
222,2020/12/22 15:00:00+00,St. Mary's,57,133,0,0
223,2020/12/22 15:00:00+00,Talbot,30,81,0,0
224,2020/12/22 15:00:00+00,Unknown,452,1193,0,1
225,2020/12/22 15:00:00+00,Washington,229,469,0,0
226,2020/12/22 15:00:00+00,Wicomico,66,625,0,0
227,2020/12/22 15:00:00+00,Worcester,83,367,0,0
228,2020/12/23 15:00:00+00,Allegany,116,199,0,0
229,2020/12/23 15:00:00+00,Anne Arundel,361,1428,0,2
230,2020/12/23 15:00:00+00,Baltimore,1162,3718,0,2
231,2020/12/23 15:00:00+00,Baltimore City,602,2555,0,0
232,2020/12/23 15:00:00+00,Calvert,110,168,0,0
233,2020/12/23 15:00:00+00,Caroline,66,98,0,0
234,2020/12/23 15:00:00+00,Carroll,160,663,0,0
235,2020/12/23 15:00:00+00,Cecil,61,191,0,1
236,2020/12/23 15:00:00+00,Charles,27,149,0,0
237,2020/12/23 15:00:00+00,Dorchester,40,91,0,0
238,2020/12/23 15:00:00+00,Frederick,237,964,0,4
239,2020/12/23 15:00:00+00,Garrett,45,48,0,0
240,2020/12/23 15:00:00+00,Harford,202,1057,0,0
241,2020/12/23 15:00:00+00,Howard,351,1628,0,0
242,2020/12/23 15:00:00+00,Kent,5,35,0,0
243,2020/12/23 15:00:00+00,Montgomery,639,2735,0,3
244,2020/12/23 15:00:00+00,Prince George's,270,1086,0,0
245,2020/12/23 15:00:00+00,Queen Anne's,34,200,0,0
246,2020/12/23 15:00:00+00,Somerset,19,78,0,0
247,2020/12/23 15:00:00+00,St. Mary's,74,207,0,0
248,2020/12/23 15:00:00+00,Talbot,45,126,0,0
249,2020/12/23 15:00:00+00,Unknown,427,1620,0,1
250,2020/12/23 15:00:00+00,Washington,101,570,0,0
251,2020/12/23 15:00:00+00,Wicomico,185,810,0,0
252,2020/12/23 15:00:00+00,Worcester,76,443,0,0
253,2020/12/24 15:00:00+00,Anne Arundel,233,1661,0,2
254,2020/12/24 15:00:00+00,Baltimore,619,4337,0,2
255,2020/12/24 15:00:00+00,Baltimore City,428,2983,0,0
256,2020/12/24 15:00:00+00,Calvert,34,202,0,0
257,2020/12/24 15:00:00+00,Caroline,3,101,0,0
258,2020/12/24 15:00:00+00,Carroll,99,762,0,0
259,2020/12/24 15:00:00+00,Cecil,27,218,0,1
260,2020/12/24 15:00:00+00,Charles,21,170,0,0
261,2020/12/24 15:00:00+00,Dorchester,36,127,0,0
262,2020/12/24 15:00:00+00,Frederick,23,987,0,4
263,2020/12/24 15:00:00+00,Garrett,1,49,0,0
264,2020/12/24 15:00:00+00,Harford,100,1157,0,0
265,2020/12/24 15:00:00+00,Howard,216,1844,0,0
266,2020/12/24 15:00:00+00,Kent,1,36,0,0
267,2020/12/24 15:00:00+00,Montgomery,238,2973,0,3
268,2020/12/24 15:00:00+00,Prince George's,181,1267,0,0
269,2020/12/24 15:00:00+00,Queen Anne's,11,211,0,0
270,2020/12/24 15:00:00+00,Somerset,11,89,0,0
271,2020/12/24 15:00:00+00,St. Mary's,9,216,0,0
272,2020/12/24 15:00:00+00,Talbot,9,135,0,0
273,2020/12/24 15:00:00+00,Unknown,160,1780,0,1
274,2020/12/24 15:00:00+00,Washington,5,575,0,0
275,2020/12/24 15:00:00+00,Wicomico,125,935,0,0
276,2020/12/24 15:00:00+00,Worcester,31,474,0,0
277,2020/12/25 15:00:00+00,Anne Arundel,22,1683,0,2
278,2020/12/25 15:00:00+00,Baltimore,32,4369,0,2
279,2020/12/25 15:00:00+00,Baltimore City,11,2994,0,0
280,2020/12/25 15:00:00+00,Calvert,84,286,0,0
281,2020/12/25 15:00:00+00,Caroline,1,102,0,0
282,2020/12/25 15:00:00+00,Carroll,114,876,0,0
283,2020/12/25 15:00:00+00,Cecil,4,222,0,1
284,2020/12/25 15:00:00+00,Charles,7,177,0,0
285,2020/12/25 15:00:00+00,Dorchester,69,196,0,0
286,2020/12/25 15:00:00+00,Frederick,6,993,0,4
287,2020/12/25 15:00:00+00,Harford,169,1326,0,0
288,2020/12/25 15:00:00+00,Howard,37,1881,0,0
289,2020/12/25 15:00:00+00,Kent,1,37,0,0
290,2020/12/25 15:00:00+00,Montgomery,229,3202,0,3
291,2020/12/25 15:00:00+00,Prince George's,179,1446,0,0
292,2020/12/25 15:00:00+00,St. Mary's,23,239,0,0
293,2020/12/25 15:00:00+00,Talbot,5,140,0,0
294,2020/12/25 15:00:00+00,Unknown,30,1810,0,1
295,2020/12/25 15:00:00+00,Washington,2,577,0,0
296,2020/12/25 15:00:00+00,Wicomico,3,938,0,0
297,2020/12/26 15:00:00+00,Anne Arundel,159,1842,0,2
298,2020/12/26 15:00:00+00,Baltimore,303,4672,0,2
299,2020/12/26 15:00:00+00,Baltimore City,184,3178,0,0
300,2020/12/26 15:00:00+00,Calvert,2,288,0,0
301,2020/12/26 15:00:00+00,Caroline,5,107,0,0
302,2020/12/26 15:00:00+00,Carroll,10,886,0,0
303,2020/12/26 15:00:00+00,Cecil,27,249,0,1
304,2020/12/26 15:00:00+00,Charles,16,193,0,0
305,2020/12/26 15:00:00+00,Dorchester,10,206,0,0
306,2020/12/26 15:00:00+00,Frederick,10,1003,0,4
307,2020/12/26 15:00:00+00,Harford,125,1451,0,0
308,2020/12/26 15:00:00+00,Howard,180,2061,0,0
309,2020/12/26 15:00:00+00,Kent,64,101,0,0
310,2020/12/26 15:00:00+00,Montgomery,114,3316,0,3
311,2020/12/26 15:00:00+00,Prince George's,312,1758,0,0
312,2020/12/26 15:00:00+00,Queen Anne's,11,222,0,0
313,2020/12/26 15:00:00+00,St. Mary's,2,241,0,0
314,2020/12/26 15:00:00+00,Talbot,9,149,0,0
315,2020/12/26 15:00:00+00,Unknown,59,1869,0,1
316,2020/12/26 15:00:00+00,Washington,1,578,0,0
317,2020/12/26 15:00:00+00,Wicomico,4,942,0,0
318,2020/12/26 15:00:00+00,Worcester,2,476,0,0
319,2020/12/27 15:00:00+00,Allegany,1,200,0,0
320,2020/12/27 15:00:00+00,Anne Arundel,98,1940,0,2
321,2020/12/27 15:00:00+00,Baltimore,316,4988,0,2
322,2020/12/27 15:00:00+00,Baltimore City,140,3318,0,0
323,2020/12/27 15:00:00+00,Calvert,9,297,0,0
324,2020/12/27 15:00:00+00,Caroline,48,155,0,0
325,2020/12/27 15:00:00+00,Carroll,25,911,0,0
326,2020/12/27 15:00:00+00,Cecil,24,273,0,1
327,2020/12/27 15:00:00+00,Charles,139,332,0,0
328,2020/12/27 15:00:00+00,Dorchester,2,208,0,0
329,2020/12/27 15:00:00+00,Frederick,159,1162,0,4
330,2020/12/27 15:00:00+00,Garrett,1,50,0,0
331,2020/12/27 15:00:00+00,Harford,55,1506,0,0
332,2020/12/27 15:00:00+00,Howard,85,2146,0,0
333,2020/12/27 15:00:00+00,Montgomery,177,3493,0,3
334,2020/12/27 15:00:00+00,Prince George's,102,1860,0,0
335,2020/12/27 15:00:00+00,Queen Anne's,2,224,0,0
336,2020/12/27 15:00:00+00,Somerset,80,169,0,0
337,2020/12/27 15:00:00+00,St. Mary's,9,250,0,0
338,2020/12/27 15:00:00+00,Talbot,20,169,0,0
339,2020/12/27 15:00:00+00,Unknown,90,1959,0,1
340,2020/12/27 15:00:00+00,Washington,109,687,0,0
341,2020/12/27 15:00:00+00,Wicomico,14,956,0,0
342,2020/12/27 15:00:00+00,Worcester,51,527,0,0
343,2020/12/28 15:00:00+00,Allegany,203,403,0,0
344,2020/12/28 15:00:00+00,Anne Arundel,599,2539,0,2
345,2020/12/28 15:00:00+00,Baltimore,1596,6584,0,2
346,2020/12/28 15:00:00+00,Baltimore City,1288,4606,0,0
347,2020/12/28 15:00:00+00,Calvert,76,373,0,0
348,2020/12/28 15:00:00+00,Caroline,17,172,0,0
349,2020/12/28 15:00:00+00,Carroll,330,1241,0,0
350,2020/12/28 15:00:00+00,Cecil,109,382,0,1
351,2020/12/28 15:00:00+00,Charles,77,409,0,0
352,2020/12/28 15:00:00+00,Dorchester,53,261,0,0
353,2020/12/28 15:00:00+00,Frederick,299,1461,0,4
354,2020/12/28 15:00:00+00,Garrett,97,147,0,0
355,2020/12/28 15:00:00+00,Harford,601,2107,0,0
356,2020/12/28 15:00:00+00,Howard,716,2862,0,0
357,2020/12/28 15:00:00+00,Kent,12,113,0,0
358,2020/12/28 15:00:00+00,Montgomery,580,4073,1,4
359,2020/12/28 15:00:00+00,Prince George's,323,2183,1,1
360,2020/12/28 15:00:00+00,Queen Anne's,54,278,0,0
361,2020/12/28 15:00:00+00,Somerset,106,275,0,0
362,2020/12/28 15:00:00+00,St. Mary's,92,342,0,0
363,2020/12/28 15:00:00+00,Talbot,110,279,0,0
364,2020/12/28 15:00:00+00,Unknown,599,2558,0,1
365,2020/12/28 15:00:00+00,Washington,265,952,0,0
366,2020/12/28 15:00:00+00,Wicomico,298,1254,0,0
367,2020/12/28 15:00:00+00,Worcester,64,591,0,0
368,2020/12/29 15:00:00+00,Allegany,155,558,0,0
369,2020/12/29 15:00:00+00,Anne Arundel,798,3337,0,2
370,2020/12/29 15:00:00+00,Baltimore,1995,8579,0,2
371,2020/12/29 15:00:00+00,Baltimore City,1198,5804,0,0
372,2020/12/29 15:00:00+00,Calvert,137,510,0,0
373,2020/12/29 15:00:00+00,Caroline,71,243,0,0
374,2020/12/29 15:00:00+00,Carroll,303,1544,0,0
375,2020/12/29 15:00:00+00,Cecil,120,502,0,1
376,2020/12/29 15:00:00+00,Charles,83,492,0,0
377,2020/12/29 15:00:00+00,Dorchester,50,311,0,0
378,2020/12/29 15:00:00+00,Frederick,489,1950,0,4
379,2020/12/29 15:00:00+00,Garrett,53,200,0,0
380,2020/12/29 15:00:00+00,Harford,523,2630,0,0
381,2020/12/29 15:00:00+00,Howard,613,3475,0,0
382,2020/12/29 15:00:00+00,Kent,60,173,0,0
383,2020/12/29 15:00:00+00,Montgomery,983,5056,0,4
384,2020/12/29 15:00:00+00,Prince George's,475,2658,0,1
385,2020/12/29 15:00:00+00,Queen Anne's,92,370,0,0
386,2020/12/29 15:00:00+00,Somerset,35,310,0,0
387,2020/12/29 15:00:00+00,St. Mary's,366,708,0,0
388,2020/12/29 15:00:00+00,Talbot,59,338,0,0
389,2020/12/29 15:00:00+00,Unknown,677,3235,0,1
390,2020/12/29 15:00:00+00,Washington,205,1157,0,0
391,2020/12/29 15:00:00+00,Wicomico,484,1738,0,0
392,2020/12/29 15:00:00+00,Worcester,256,847,0,0
393,2020/12/30 15:00:00+00,Allegany,219,777,0,0
394,2020/12/30 15:00:00+00,Anne Arundel,847,4184,0,2
395,2020/12/30 15:00:00+00,Baltimore,1750,10329,0,2
396,2020/12/30 15:00:00+00,Baltimore City,1060,6864,0,0
397,2020/12/30 15:00:00+00,Calvert,547,1057,0,0
398,2020/12/30 15:00:00+00,Caroline,403,646,0,0
399,2020/12/30 15:00:00+00,Carroll,470,2014,0,0
400,2020/12/30 15:00:00+00,Cecil,191,693,0,1
401,2020/12/30 15:00:00+00,Charles,131,623,0,0
402,2020/12/30 15:00:00+00,Dorchester,133,444,0,0
403,2020/12/30 15:00:00+00,Frederick,455,2405,0,4
404,2020/12/30 15:00:00+00,Garrett,140,340,0,0
405,2020/12/30 15:00:00+00,Harford,607,3237,0,0
406,2020/12/30 15:00:00+00,Howard,735,4210,0,0
407,2020/12/30 15:00:00+00,Kent,74,247,0,0
408,2020/12/30 15:00:00+00,Montgomery,1744,6800,1,5
409,2020/12/30 15:00:00+00,Prince George's,422,3080,0,1
410,2020/12/30 15:00:00+00,Queen Anne's,102,472,0,0
411,2020/12/30 15:00:00+00,Somerset,40,350,0,0
412,2020/12/30 15:00:00+00,St. Mary's,371,1079,0,0
413,2020/12/30 15:00:00+00,Talbot,149,487,0,0
414,2020/12/30 15:00:00+00,Unknown,834,4069,0,1
415,2020/12/30 15:00:00+00,Washington,285,1442,0,0
416,2020/12/30 15:00:00+00,Wicomico,299,2037,0,0
417,2020/12/30 15:00:00+00,Worcester,89,936,0,0
